,date,Eyinos,Marathonas,Mornos,Yliki,Total
10660,2014-03-23,90471000,28499000,640325000,475675000,1234970000
10661,2014-03-24,90938000,28454000,639800000,475675000,1234867000
10662,2014-03-25,91474000,28410000,639450000,476125000,1235459000
10663,2014-03-26,92081000,28366000,639275000,476575000,1236297000
10664,2014-03-27,93848000,28388000,639100000,477025000,1238361000
10665,2014-03-28,93540000,28388000,640500000,477025000,1239453000
10666,2014-03-29,93131000,28410000,642775000,477025000,1241341000
10667,2014-03-30,92757000,28410000,644700000,477475000,1243342000
10668,2014-03-31,91777000,28388000,646450000,477925000,1244540000
10669,2014-04-01,90771000,28388000,648200000,478150000,1245509000
10670,2014-04-02,89244000,28321000,650125000,478375000,1246065000
10671,2014-04-03,87899000,28277000,651716000,478375000,1246267000
10672,2014-04-04,86375000,28255000,653486000,478600000,1246716000
10673,2014-04-05,84806000,28211000,655079000,478600000,1246696000
10674,2014-04-06,83290000,28166000,656672000,478825000,1246953000
10675,2014-04-07,81917000,28122000,658442000,479050000,1247531000
10676,2014-04-08,80529000,28100000,660035000,479725000,1248389000
10677,2014-04-09,79038000,28144000,661628000,479725000,1248535000
10678,2014-04-10,77686000,28144000,663044000,479725000,1248599000
10679,2014-04-11,75937000,28122000,664814000,479725000,1248598000
10680,2014-04-12,74535000,28100000,666407000,479275000,1248317000
10681,2014-04-13,73066000,28100000,667646000,478825000,1247637000
10682,2014-04-14,71475000,28189000,669253000,478825000,1247742000
10683,2014-04-15,71109000,28211000,669432000,478375000,1247127000
10684,2014-04-16,71532000,28233000,668716000,478375000,1246856000
10685,2014-04-17,72267000,28233000,668716000,478150000,1247366000
10686,2014-04-18,72865000,28277000,668537000,477925000,1247604000
10687,2014-04-19,73496000,28343000,668358000,477700000,1247897000
10688,2014-04-20,74245000,28454000,668000000,477475000,1248174000
10689,2014-04-21,74913000,28477000,667469000,477475000,1248334000
10690,2014-04-22,75468000,28521000,667469000,477700000,1249158000
10691,2014-04-23,76055000,28588000,667115000,477700000,1249458000
10692,2014-04-24,76586000,28566000,666761000,477925000,1249838000
10693,2014-04-25,77209000,28521000,666407000,477475000,1249612000
10694,2014-04-26,77865000,28499000,666053000,477250000,1249667000
10695,2014-04-27,78405000,28454000,665522000,477250000,1249631000
10696,2014-04-28,79189000,28543000,665522000,477475000,1250729000
10697,2014-04-29,81144000,28588000,666407000,477250000,1253389000
10698,2014-04-30,82726000,28632000,666584000,477925000,1255867000
10699,2014-05-01,84267000,28588000,666584000,477700000,1257139000
10700,2014-05-02,85380000,28543000,666407000,477925000,1258255000
10701,2014-05-03,86342000,28521000,666053000,478150000,1259066000
10702,2014-05-04,87183000,28499000,665699000,477925000,1259306000
10703,2014-05-05,87996000,28410000,665345000,477700000,1259451000
10704,2014-05-06,88684000,28366000,665168000,477925000,1260143000
10705,2014-05-07,89310000,28321000,664814000,477700000,1260145000
10706,2014-05-08,89872000,28277000,664283000,477475000,1259907000
10707,2014-05-09,90404000,28255000,663752000,477475000,1259886000
10708,2014-05-10,90938000,28233000,663221000,477250000,1259642000
10709,2014-05-11,91374000,28166000,662513000,477250000,1259303000
10710,2014-05-12,91777000,28078000,661982000,477025000,1258862000
10711,2014-05-13,92114000,27946000,661274000,476800000,1258134000
10712,2014-05-14,92622000,27770000,660743000,476575000,1257710000
10713,2014-05-15,92995000,27617000,660212000,476125000,1256949000
10714,2014-05-16,93370000,27508000,659504000,476125000,1256507000
10715,2014-05-17,93745000,27312000,659150000,476125000,1256332000
10716,2014-05-18,94054000,27182000,658265000,475900000,1255401000
10717,2014-05-19,94363000,27225000,657557000,475225000,1254370000
10718,2014-05-20,94707000,27269000,656849000,475000000,1253825000
10719,2014-05-21,95017000,27312000,656141000,474325000,1252795000
10720,2014-05-22,95294000,27355000,655256000,474325000,1252230000
10721,2014-05-23,95569000,27355000,654548000,474100000,1251572000
10722,2014-05-24,95828000,27355000,653840000,473650000,1250673000
10723,2014-05-25,95991000,27312000,652955000,473200000,1249458000
10724,2014-05-26,96251000,27269000,652070000,472750000,1248340000
10725,2014-05-27,96414000,27269000,651362000,472300000,1247345000
10726,2014-05-28,95121000,27290000,651893000,471643000,1245947000
10727,2014-05-29,93199000,27290000,652955000,471205000,1244649000
10728,2014-05-30,91307000,27269000,654017000,470767000,1243360000
10729,2014-05-31,89343000,27225000,655256000,470329000,1242153000
10730,2014-06-01,87345000,27312000,656495000,469891000,1241043000
10731,2014-06-02,85380000,27355000,657557000,469453000,1239745000
10732,2014-06-03,83541000,27355000,658796000,469015000,1238707000
10733,2014-06-04,81638000,27464000,660035000,469234000,1238371000
10734,2014-06-05,79796000,27573000,661097000,469015000,1237481000
10735,2014-06-06,77985000,27508000,662159000,468577000,1236229000
10736,2014-06-07,75732000,27442000,663044000,468358000,1234576000
10737,2014-06-08,74159000,27464000,663929000,467920000,1233472000
10738,2014-06-09,72381000,27486000,664991000,467482000,1232340000
10739,2014-06-10,70493000,27530000,666053000,466825000,1230901000
10740,2014-06-11,70298000,27595000,666584000,466387000,1230864000
10741,2014-06-12,70438000,27661000,665522000,465949000,1229570000
10742,2014-06-13,70549000,27705000,665522000,465511000,1229287000
10743,2014-06-14,70661000,27683000,663575000,465073000,1226992000
10744,2014-06-15,70717000,27661000,662336000,464854000,1225568000
10745,2014-06-16,70773000,27880000,661628000,464854000,1225135000
10746,2014-06-17,70941000,27946000,660389000,464416000,1223692000
10747,2014-06-18,71025000,27990000,659504000,464197000,1222716000
10748,2014-06-19,71081000,27946000,658265000,463978000,1221270000
10749,2014-06-20,71278000,27990000,657203000,463540000,1220011000
10750,2014-06-21,71419000,28100000,656318000,463321000,1219158000
10751,2014-06-22,71503000,28189000,655256000,463102000,1218050000
10752,2014-06-23,71588000,28299000,654017000,462664000,1216568000
10753,2014-06-24,71701000,28432000,652778000,462226000,1215137000
10754,2014-06-25,71757000,28588000,651362000,461788000,1213495000
10755,2014-06-26,71757000,28632000,650125000,461350000,1211864000
10756,2014-06-27,71814000,28588000,648725000,460912000,1210039000
10757,2014-06-28,71871000,28543000,647325000,460474000,1208213000
10758,2014-06-29,71899000,28543000,645925000,459817000,1206184000
10759,2014-06-30,71955000,28588000,644525000,459379000,1204447000
10760,2014-07-01,71927000,28588000,643125000,458941000,1202581000
10761,2014-07-02,71955000,28588000,641550000,458284000,1200377000
10762,2014-07-03,71984000,28588000,639975000,457846000,1198393000
10763,2014-07-04,72012000,28588000,638755000,457189000,1196544000
10764,2014-07-05,72012000,28632000,637175000,456532000,1194351000
10765,2014-07-06,71984000,28655000,635775000,455437000,1191851000
10766,2014-07-07,72012000,28722000,634375000,454342000,1189451000
10767,2014-07-08,71984000,28677000,632975000,453466000,1187102000
10768,2014-07-09,71955000,28677000,631416000,452371000,1184419000
10769,2014-07-10,71955000,28677000,629859000,451495000,1181986000
10770,2014-07-11,71955000,28677000,628302000,450619000,1179553000
10771,2014-07-12,71955000,28632000,626918000,449552000,1177057000
10772,2014-07-13,71955000,28677000,625361000,448280000,1174273000
10773,2014-07-14,71927000,28722000,623977000,447644000,1172270000
10774,2014-07-15,71871000,28766000,622593000,446584000,1169814000
10775,2014-07-16,71814000,28923000,621209000,445736000,1167682000
10776,2014-07-17,71927000,28968000,619998000,444676000,1165569000
10777,2014-07-18,72012000,29013000,618960000,443828000,1163813000
10778,2014-07-19,72012000,29080000,618441000,442768000,1162301000
10779,2014-07-20,72040000,29125000,617230000,442132000,1160527000
10780,2014-07-21,72040000,29170000,616019000,441072000,1158301000
10781,2014-07-22,72069000,29215000,614820000,440224000,1156328000
10782,2014-07-23,72040000,29260000,613460000,438952000,1153712000
10783,2014-07-24,71984000,29170000,612100000,438104000,1151358000
10784,2014-07-25,71984000,28990000,610740000,437256000,1148970000
10785,2014-07-26,72069000,28878000,609380000,436408000,1146735000
10786,2014-07-27,71984000,28766000,608020000,435348000,1144118000
10787,2014-07-28,71955000,28655000,606830000,434500000,1141940000
10788,2014-07-29,71899000,28543000,605470000,433652000,1139564000
10789,2014-07-30,71927000,28410000,603940000,432804000,1137081000
10790,2014-07-31,71899000,28321000,602750000,431956000,1134926000
10791,2014-08-01,71871000,28233000,601390000,431108000,1132602000
10792,2014-08-02,71814000,28255000,600030000,430260000,1130359000
10793,2014-08-03,71757000,28321000,598840000,428995000,1127913000
10794,2014-08-04,71757000,28543000,597665000,428380000,1126345000
10795,2014-08-05,71701000,28321000,596329000,427355000,1123706000
10796,2014-08-06,71701000,28100000,595327000,426535000,1121663000
10797,2014-08-07,71786000,28144000,594158000,425715000,1119803000
10798,2014-08-08,71842000,28166000,592989000,424895000,1117892000
10799,2014-08-09,71871000,28144000,591820000,423870000,1115705000
10800,2014-08-10,71899000,28122000,590484000,422640000,1113145000
10801,2014-08-11,71871000,28100000,589148000,422025000,1111144000
10802,2014-08-12,71842000,28056000,587979000,421205000,1109082000
10803,2014-08-13,71842000,27968000,586643000,420385000,1106838000
10804,2014-08-14,71786000,27836000,585307000,419565000,1104494000
10805,2014-08-15,71729000,27792000,583971000,418745000,1102237000
10806,2014-08-16,71701000,27814000,582635000,417925000,1100075000
10807,2014-08-17,71644000,27814000,581140000,416900000,1097498000
10808,2014-08-18,71616000,27792000,579820000,415875000,1095103000
10809,2014-08-19,71560000,27814000,578830000,415055000,1093259000
10810,2014-08-20,71503000,27748000,577675000,414235000,1091161000
10811,2014-08-21,71475000,27661000,576520000,413415000,1089071000
10812,2014-08-22,71419000,27595000,575365000,412595000,1086974000
10813,2014-08-23,71391000,27486000,573880000,411570000,1084327000
10814,2014-08-24,71306000,27399000,572725000,410750000,1082180000
10815,2014-08-25,71250000,27355000,571405000,409930000,1079940000
10816,2014-08-26,71194000,27269000,570085000,409520000,1078068000
10817,2014-08-27,71166000,27225000,568765000,409520000,1076676000
10818,2014-08-28,71109000,27182000,567445000,408905000,1074641000
10819,2014-08-29,71025000,27052000,566125000,408501000,1072703000
10820,2014-08-30,70997000,26966000,564814000,407904000,1070681000
10821,2014-08-31,70969000,26922000,563518000,407307000,1068716000
10822,2014-09-01,70941000,26879000,562222000,406710000,1066752000
10823,2014-09-02,70913000,26793000,560926000,406312000,1064944000
10824,2014-09-03,70997000,26707000,559954000,405914000,1063572000
10825,2014-09-04,70997000,26729000,558658000,405516000,1061900000
10826,2014-09-05,70969000,26707000,557362000,404720000,1059758000
10827,2014-09-06,70969000,26664000,556066000,404521000,1058220000
10828,2014-09-07,70941000,26622000,554770000,404123000,1056456000
10829,2014-09-08,70941000,26686000,553636000,403725000,1054988000
10830,2014-09-09,70969000,26750000,552502000,403327000,1053548000
10831,2014-09-10,71138000,26879000,551692000,403128000,1052837000
10832,2014-09-11,71194000,26966000,550882000,402531000,1051573000
10833,2014-09-12,71250000,26987000,549586000,402133000,1049956000
10834,2014-09-13,71222000,27009000,548460000,401735000,1048426000
10835,2014-09-14,71222000,26987000,547180000,401337000,1046726000
10836,2014-09-15,71194000,26966000,546060000,401138000,1045358000
10837,2014-09-16,71194000,26987000,545740000,400541000,1044462000
10838,2014-09-17,71166000,27225000,544460000,400143000,1042994000
10839,2014-09-18,71109000,27290000,543340000,399745000,1041484000
10840,2014-09-19,71109000,27312000,542220000,399745000,1040386000
10841,2014-09-20,71081000,27442000,541100000,399148000,1038771000
10842,2014-09-21,71025000,27530000,539980000,398750000,1037285000
10843,2014-09-22,71053000,27573000,538700000,398352000,1035678000
10844,2014-09-23,70997000,27573000,537580000,397755000,1033905000
10845,2014-09-24,70941000,27595000,536140000,397556000,1032232000
10846,2014-09-25,70941000,27617000,534860000,397357000,1030775000
10847,2014-09-26,70969000,27617000,533580000,396959000,1029125000
10848,2014-09-27,70969000,27661000,532623000,396959000,1028212000
10849,2014-09-28,70969000,27726000,531351000,396760000,1026806000
10850,2014-09-29,70969000,27705000,529920000,396362000,1024956000
10851,2014-09-30,70913000,27748000,528807000,395964000,1023432000
10852,2014-10-01,70857000,27726000,527694000,395367000,1021644000
10853,2014-10-02,70829000,27683000,526581000,394969000,1020062000
10854,2014-10-03,70801000,27595000,525309000,394770000,1018475000
10855,2014-10-04,70829000,27508000,524037000,394571000,1016945000
10856,2014-10-05,70773000,27421000,522765000,394173000,1015132000
10857,2014-10-06,70801000,27334000,521811000,393974000,1013920000
10858,2014-10-07,70969000,27290000,521016000,393775000,1013050000
10859,2014-10-08,71560000,27247000,520221000,393576000,1012604000
10860,2014-10-09,70159000,27225000,521016000,393377000,1011777000
10861,2014-10-10,68366000,27269000,521970000,393377000,1010982000
10862,2014-10-11,66605000,27225000,524037000,392979000,1010846000
10863,2014-10-12,64756000,27138000,524037000,392780000,1008711000
10864,2014-10-13,62661000,27052000,525150000,392382000,1007245000
10865,2014-10-14,60724000,26966000,526263000,392183000,1006136000
10866,2014-10-15,58745000,26879000,526899000,391984000,1004507000
10867,2014-10-16,56809000,26815000,527853000,391785000,1003262000
10868,2014-10-17,54941000,26750000,528648000,391586000,1001925000
10869,2014-10-18,53062000,26686000,529443000,391387000,1000578000
10870,2014-10-19,51250000,26622000,530397000,391188000,999457000
10871,2014-10-20,49453000,26536000,531192000,390989000,998170000
10872,2014-10-21,47768000,26493000,531987000,390591000,996839000
10873,2014-10-23,44320000,26429000,533100000,389596000,993445000
10874,2014-10-24,42993000,26579000,533740000,389994000,993306000
10875,2014-10-25,41891000,26966000,535180000,390392000,994429000
10876,2014-10-26,40499000,27030000,535980000,390392000,993901000
10877,2014-10-27,38933000,27117000,536620000,390193000,992863000
10878,2014-10-28,37235000,27203000,537420000,389994000,991852000
10879,2014-10-29,35718000,27290000,538220000,389994000,991222000
10880,2014-10-30,34101000,27355000,538860000,389795000,990111000
10881,2014-10-31,32634000,27377000,539660000,389795000,989466000
10882,2014-11-01,31224000,27312000,540460000,389994000,988990000
10883,2014-11-02,29658000,27225000,540940000,389795000,987618000
10884,2014-11-03,28113000,27160000,541580000,389596000,986449000
10885,2014-11-04,26768000,27117000,558496000,389596000,1001977000
10886,2014-11-05,25398000,27030000,542860000,389397000,984685000
10887,2014-11-06,25243000,26966000,542700000,389397000,984306000
10888,2014-11-07,25262000,26901000,541900000,389397000,983460000
10889,2014-11-08,25514000,26944000,541740000,390790000,984988000
10890,2014-11-09,25747000,27009000,540940000,390989000,984685000
10891,2014-11-10,25903000,27009000,540300000,390989000,984201000
10892,2014-11-11,26000000,26966000,539340000,390790000,983096000
10893,2014-11-12,26118000,26922000,538540000,390790000,982370000
10894,2014-11-13,26216000,26901000,537740000,390790000,981647000
10895,2014-11-14,27547000,26944000,536460000,390790000,981741000
10896,2014-11-15,28276000,26922000,535820000,390989000,982007000
10897,2014-11-16,28665000,26966000,535020000,390989000,981640000
10898,2014-11-17,29056000,26944000,534380000,391188000,981568000
10899,2014-11-18,29700000,26922000,533580000,391188000,981390000
10900,2014-11-19,30098000,26901000,532941000,391188000,981128000
10901,2014-11-20,31654000,26879000,532941000,390989000,982463000
10902,2014-11-21,32328000,26836000,532464000,390790000,982418000
10903,2014-11-22,32722000,26793000,531669000,390790000,981974000
10904,2014-11-23,33075000,26750000,531033000,390591000,981449000
10905,2014-11-24,33297000,26729000,530079000,390591000,980696000
10906,2014-11-25,33541000,26707000,529284000,390392000,979924000
10907,2014-11-26,33765000,26707000,528489000,390392000,979353000
10908,2014-11-27,33921000,26750000,527694000,390193000,978558000
10909,2014-11-28,34213000,26772000,527058000,390392000,978435000
10910,2014-11-29,34439000,26707000,526263000,390392000,977801000
10911,2014-11-30,34620000,26664000,525309000,390392000,976985000
10912,2014-12-01,34779000,26622000,524673000,390392000,976466000
10913,2014-12-02,34984000,26579000,523878000,390392000,975833000
10914,2014-12-03,35212000,26536000,523401000,390392000,975541000
10915,2014-12-04,35741000,26557000,522924000,390392000,975614000
10916,2014-12-05,36414000,26493000,522288000,390591000,975786000
10917,2014-12-06,36952000,26451000,521970000,390790000,976163000
10918,2014-12-07,37995000,26408000,521493000,390790000,976686000
10919,2014-12-08,39006000,26365000,521334000,391188000,977893000
10920,2014-12-09,39889000,26966000,520857000,391785000,979497000
10921,2014-12-10,40499000,27138000,520062000,391984000,979683000
10922,2014-12-11,40916000,27138000,519267000,391984000,979305000
10923,2014-12-12,41269000,27661000,518472000,392979000,980381000
10924,2014-12-13,41668000,30170000,518154000,393974000,983966000
10925,2014-12-14,41980000,30262000,517677000,394571000,984490000
10926,2014-12-15,42204000,30262000,517043000,394969000,984478000
10927,2014-12-16,42451000,30216000,516101000,395168000,983936000
10928,2014-12-17,43197000,30124000,515787000,395367000,984475000
10929,2014-12-18,49552000,30101000,517995000,395765000,993413000
10930,2014-12-19,51706000,29987000,518154000,395964000,995811000
10931,2014-12-20,52908000,29872000,518313000,396362000,997455000
10932,2014-12-21,53866000,29804000,518313000,396561000,998544000
10933,2014-12-22,54573000,29577000,518313000,396561000,999024000
10934,2014-12-23,55074000,29486000,517836000,396561000,998957000
10935,2014-12-24,55524000,29396000,517200000,396760000,998880000
10936,2014-12-25,56004000,29260000,516729000,396760000,998753000
10937,2014-12-26,56405000,29125000,516101000,396760000,998391000
10938,2014-12-27,56755000,28968000,515630000,396760000,998113000
10939,2014-12-28,57160000,28811000,515159000,396959000,998089000
10940,2014-12-29,64198000,28632000,518790000,397158000,1008778000
10941,2014-12-30,68640000,28521000,520539000,397158000,1014858000
10942,2014-12-31,70438000,28432000,520698000,398153000,1017721000
10943,2015-01-01,70410000,28655000,521175000,399745000,1019985000
10944,2015-01-02,69410000,28811000,524037000,399745000,1022003000
10945,2015-01-03,68148000,28811000,526422000,400143000,1023524000
10946,2015-01-04,66955000,28744000,527694000,400342000,1023735000
10947,2015-01-05,65670000,28632000,528807000,400939000,1024048000
10948,2015-01-06,64228000,28610000,530397000,400939000,1024174000
10949,2015-01-07,62747000,28677000,531828000,401138000,1024390000
10950,2015-01-08,61289000,28632000,533100000,401337000,1024358000
10951,2015-01-09,59659000,28521000,533260000,401536000,1022976000
10952,2015-01-10,57976000,28321000,536300000,401934000,1024531000
10953,2015-01-11,56432000,28100000,537740000,402133000,1024405000
10954,2015-01-12,54941000,27946000,539180000,402531000,1024598000
10955,2015-01-13,53632000,27836000,540620000,402929000,1025017000
10956,2015-01-14,52215000,27748000,542060000,403128000,1025151000
10957,2015-01-15,50747000,27661000,543500000,403526000,1025434000
10958,2015-01-16,49280000,27486000,544940000,403924000,1025630000
10959,2015-01-17,47792000,27399000,546220000,404322000,1025733000
10960,2015-01-18,47430000,27269000,546220000,404521000,1025440000
10961,2015-01-19,47671000,27138000,545100000,404720000,1024629000
10962,2015-01-20,47913000,26922000,544620000,405118000,1024573000
10963,2015-01-21,48228000,26750000,543980000,405118000,1024076000
10964,2015-01-22,48447000,26579000,543500000,405118000,1023644000
10965,2015-01-23,48740000,26472000,542860000,405317000,1023389000
10966,2015-01-24,49330000,26742000,542540000,405516000,1024128000
10967,2015-01-25,50371000,26493000,542860000,405914000,1025638000
10968,2015-01-26,51807000,26472000,542700000,406113000,1027092000
10969,2015-01-27,53192000,26536000,542540000,406312000,1028580000
10970,2015-01-28,54415000,26493000,542380000,406710000,1029998000
10971,2015-01-29,55604000,26536000,541900000,406909000,1030949000
10972,2015-01-30,56674000,26536000,541740000,407108000,1032058000
10973,2015-01-31,66498000,26536000,547180000,407307000,1047521000
10974,2015-02-01,113562000,26493000,576685000,407506000,1124246000
10975,2015-02-02,118910000,26451000,601390000,409520000,1156271000
10976,2015-02-03,116357000,26387000,613120000,412390000,1168254000
10977,2015-02-04,114917000,26195000,619998000,413210000,1174320000
10978,2015-02-05,114380000,26026000,624323000,414235000,1178964000
10979,2015-02-06,113846000,25815000,628821000,414850000,1183332000
10980,2015-02-07,113846000,25668000,633150000,415670000,1188334000
10981,2015-02-08,113491000,25521000,637000000,415875000,1191887000
10982,2015-02-09,113136000,25417000,640150000,415875000,1194578000
10983,2015-02-10,112782000,25438000,643300000,417105000,1198625000
10984,2015-02-11,112416000,25542000,646800000,417925000,1202683000
10985,2015-02-12,111323000,25563000,649425000,418335000,1204646000
10986,2015-02-13,110057000,25521000,652247000,418335000,1206160000
10987,2015-02-14,108091000,25480000,654725000,418745000,1207041000
10988,2015-02-15,106502000,25500000,657203000,418950000,1208155000
10989,2015-02-16,104653000,25480000,659327000,419155000,1208615000
10990,2015-02-17,103273000,25500000,661274000,419360000,1209407000
10991,2015-02-18,101975000,25584000,663221000,419565000,1210345000
10992,2015-02-19,100521000,25710000,664460000,419975000,1210666000
10993,2015-02-20,98950000,25962000,666053000,419975000,1210940000
10994,2015-02-21,97528000,26068000,667646000,420385000,1211627000
10995,2015-02-22,96023000,26174000,669253000,420590000,1212040000
10996,2015-02-23,94603000,26365000,671043000,420795000,1212806000
10997,2015-02-24,93609000,26579000,672117000,422025000,1214330000
10998,2015-02-25,92486000,26707000,673907000,422435000,1215535000
10999,2015-02-26,91609000,26750000,676592000,422845000,1217796000
11000,2015-02-27,90671000,26793000,679277000,424075000,1220816000
11001,2015-02-28,90838000,27269000,684647000,427970000,1230724000
11002,2015-03-01,91575000,27312000,688240000,433652000,1240779000
11003,2015-03-02,91609000,27269000,691120000,437468000,1247466000
11004,2015-03-03,91172000,27269000,694000000,439588000,1252029000
11005,2015-03-04,90571000,27269000,696700000,441496000,1256036000
11006,2015-03-05,89806000,27225000,698860000,442556000,1258447000
11007,2015-03-06,89046000,27269000,699220000,443828000,1259363000
11008,2015-03-07,93711000,27661000,705167000,447220000,1273759000
11009,2015-03-08,95017000,28056000,709149000,453904000,1286126000
11010,2015-03-09,95052000,28144000,712045000,458284000,1293525000
11011,2015-03-10,94638000,28166000,714760000,461569000,1299133000
11012,2015-03-11,95634000,28166000,715484000,464197000,1303481000
11013,2015-03-12,96970000,28122000,716027000,466387000,1307506000
11014,2015-03-13,98187000,28100000,716208000,468139000,1310634000
11015,2015-03-14,99282000,28722000,716570000,470986000,1315560000
11016,2015-03-15,100185000,28856000,716751000,473200000,1318992000
11017,2015-03-16,101162000,28766000,716932000,475000000,1321860000
11018,2015-03-17,101975000,28722000,717113000,477025000,1324835000
11019,2015-03-18,102691000,28744000,716932000,479050000,1327417000
11020,2015-03-19,103411000,28766000,716932000,480175000,1329284000
11021,2015-03-20,104065000,28722000,716751000,481300000,1330838000
11022,2015-03-21,104687000,28699000,716389000,482650000,1332425000
11023,2015-03-22,105278000,28677000,716027000,483775000,1333757000
11024,2015-03-23,105906000,28632000,716027000,484675000,1335240000
11025,2015-03-24,106642000,28588000,715846000,486475000,1337551000
11026,2015-03-25,107453000,28543000,715665000,487825000,1339486000
11027,2015-03-26,108589000,28543000,715665000,488950000,1341747000
11028,2015-03-27,108660000,28833000,718199000,490975000,1346667000
11029,2015-03-28,108518000,28990000,721819000,495254000,1354581000
11030,2015-03-29,109878000,29148000,722546000,498205000,1359777000
11031,2015-03-30,113491000,29193000,723092000,501156000,1366932000
11032,2015-03-31,114202000,29103000,724002000,503880000,1371187000
11033,2015-04-01,114273000,28990000,723092000,505923000,1372278000
11034,2015-04-02,114131000,28923000,722728000,508193000,1373975000
11035,2015-04-03,113917000,28878000,722728000,509555000,1375078000
11036,2015-04-04,113917000,28766000,722546000,511144000,1376373000
11037,2015-04-05,113846000,28632000,722182000,512733000,1377393000
11038,2015-04-06,114523000,28543000,722364000,513641000,1379071000
11039,2015-04-07,115024000,28499000,723092000,515230000,1381845000
11040,2015-04-08,114917000,28410000,723092000,516819000,1383238000
11041,2015-04-09,114738000,28321000,722910000,518190000,1384159000
11042,2015-04-10,114559000,28321000,722910000,519570000,1385360000
11043,2015-04-11,114416000,28299000,722728000,521180000,1386623000
11044,2015-04-12,114024000,28255000,722546000,522330000,1387155000
11045,2015-04-13,113775000,28211000,722546000,523480000,1388012000
11046,2015-04-14,113668000,28122000,722182000,524400000,1388372000
11047,2015-04-15,113846000,28056000,722000000,525550000,1389452000
11048,2015-04-16,113668000,27968000,721819000,526470000,1389925000
11049,2015-04-17,113668000,27792000,721638000,527390000,1390488000
11050,2015-04-18,113633000,27661000,721638000,528080000,1391012000
11051,2015-04-19,113597000,27486000,721457000,529000000,1391540000
11052,2015-04-20,113597000,27312000,721638000,530150000,1392697000
11053,2015-04-21,113597000,26966000,721457000,530380000,1392400000
11054,2015-04-22,113562000,26901000,721276000,530610000,1392349000
11055,2015-04-23,113562000,26793000,721276000,531300000,1392931000
11056,2015-04-24,113491000,26750000,721276000,531990000,1393507000
11057,2015-04-25,113491000,26686000,721276000,532450000,1393903000
11058,2015-04-26,113491000,26579000,721276000,532910000,1394256000
11059,2015-04-27,113313000,26408000,721095000,532910000,1393726000
11060,2015-04-28,113313000,26280000,720733000,533370000,1393696000
11061,2015-04-29,113313000,26238000,720371000,534060000,1393982000
11062,2015-04-30,113313000,26259000,720009000,534290000,1393871000
11063,2015-05-01,113313000,26301000,719647000,534290000,1393551000
11064,2015-05-02,113313000,26365000,719104000,534290000,1393072000
11065,2015-05-03,113313000,26451000,718561000,534060000,1392385000
11066,2015-05-04,113313000,26536000,718199000,534060000,1392108000
11067,2015-05-05,113313000,26536000,717656000,533830000,1391335000
11068,2015-05-06,113313000,26493000,717113000,533370000,1390289000
11069,2015-05-07,113313000,26536000,716389000,533140000,1389378000
11070,2015-05-08,113313000,26579000,716027000,532910000,1388829000
11071,2015-05-09,113313000,26686000,715484000,532910000,1388393000
11072,2015-05-10,113313000,26793000,714941000,532680000,1387727000
11073,2015-05-11,113313000,26879000,714398000,532220000,1386810000
11074,2015-05-12,113313000,27009000,713855000,532450000,1386627000
11075,2015-05-13,111323000,27225000,714036000,532450000,1385034000
11076,2015-05-14,109160000,27312000,715665000,531990000,1384127000
11077,2015-05-15,107030000,27312000,716932000,531990000,1383264000
11078,2015-05-16,105278000,27377000,718199000,531990000,1382844000
11079,2015-05-17,103205000,27442000,719647000,531760000,1382054000
11080,2015-05-18,103548000,27508000,719285000,531300000,1381641000
11081,2015-05-19,103720000,27595000,718561000,531070000,1380946000
11082,2015-05-20,103892000,27705000,717656000,530610000,1379863000
11083,2015-05-21,103996000,27814000,716932000,530610000,1379352000
11084,2015-05-22,104065000,27924000,716208000,530380000,1378577000
11085,2015-05-23,104065000,28034000,715303000,530150000,1377552000
11086,2015-05-24,104238000,28078000,714398000,529920000,1376634000
11087,2015-05-25,104238000,28078000,713312000,529690000,1375318000
11088,2015-05-26,104238000,28144000,712407000,529460000,1374249000
11089,2015-05-28,104930000,28432000,710597000,529000000,1372959000
11090,2015-05-29,105627000,28632000,709873000,529000000,1373132000
11091,2015-05-30,105627000,28811000,709149000,528770000,1372357000
11092,2015-05-31,105801000,28990000,708244000,528770000,1371805000
11093,2015-06-01,105976000,29170000,707339000,528770000,1371255000
11094,2015-06-02,105976000,29215000,706434000,528770000,1370395000
11095,2015-06-03,105976000,29260000,705348000,528540000,1369124000
11096,2015-06-04,106151000,29305000,704443000,528080000,1367979000
11097,2015-06-05,106326000,29351000,703540000,528080000,1367297000
11098,2015-06-06,106678000,29441000,702820000,527850000,1366789000
11099,2015-06-07,106854000,29486000,702280000,527850000,1366470000
11100,2015-06-08,107030000,29486000,701560000,527620000,1365696000
11101,2015-06-09,107206000,29418000,700840000,527390000,1364854000
11102,2015-06-10,107383000,29305000,700120000,527160000,1363968000
11103,2015-06-11,107383000,29193000,699400000,527160000,1363136000
11104,2015-06-12,107559000,29103000,698320000,527160000,1362142000
11105,2015-06-13,107736000,28945000,697600000,526930000,1361211000
11106,2015-06-14,107736000,28856000,696700000,526700000,1359992000
11107,2015-06-15,107914000,28677000,695800000,526470000,1358861000
11108,2015-06-16,108091000,28543000,694720000,526010000,1357364000
11109,2015-06-17,108269000,28410000,693640000,525780000,1356099000
11110,2015-06-18,108447000,28366000,692380000,525320000,1354513000
11111,2015-06-19,108447000,28366000,691840000,525320000,1353973000
